epoch,train_loss,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1_score
0,6.9223943346736805,6.922,0.001,0.0,0.001,0.0
1,6.9036982196771985,6.872,0.002,0.001,0.002,0.0
2,6.8837957285373355,6.758,0.005,0.001,0.004,0.001
3,6.8108834254014115,6.646,0.009,0.004,0.009,0.003
4,6.742101809766873,6.451,0.016,0.01,0.016,0.007
